YEAR,BU CODE,SECTOR,ACCOUNT CODE,Budget,Utilization,CAF
2023,207200,ROAS,702000050300,4467.02,4467.02,4467.02
2023,401020,FSS,160080010000,63400,0,0
2023,401020,FSS,170332010000,20500,9534.72,0
2023,401020,FSS,704000010200,320400,118087,118087
2023,401020,FSS,704000030210,1996800,0,0
2023,401020,FSS,704000090150a,17201600,0,0
2023,401020,FSS,704000160000,17865900,0,0
2023,401020,FSS,704000170300,13463600,0,0
2023,401020,FSS,704000050100,12851900,0,0
2023,401020,FSS,704000030500,2378400,65605.45,65605.45
2023,401020,FSS,704000030230,327400,0,0
2023,401020,FSS,703000010500,489967.28,377434.8,0
2023,401020,FSS,703000030200,609000,31680,31680
2023,401020,FSS,702000050300,229100,8387.92,8387.92000000001
2023,515000,EO,160285010000,64364160,36774960,0
2023,515000,EO,160270010000,1869970.37,1869970.37,0
2023,515000,EO,160280010000,33320000,29541559.32,0
2023,515000,EO,704000010200,72296,60694,60694
2023,515000,EO,704000090150a,269011.56,106062.61,0
2023,515000,EO,704000090150,828880.600000001,503493.36,503493.36
2023,515000,EO,704000160000,178808466.91,152603931.59,169803379
2023,515000,EO,704000010500,1000000,0,979734.98
2023,515000,EO,704000170300,1619104,1619104,1619104
2023,515000,EO,704000030500,130800,112870.04,124270.05
2023,515000,EO,704000090170,25000,0,0
2023,515000,EO,703000030200,717454.61,540664.28,606108.28
2023,515000,EO,702000050100,723500,66500,66500
2023,515000,EO,702000050200,3797232,348100,348100
2023,331300,ROAS,160035150000,906100,882041.67,0
2023,331300,ROAS,170323030205,148800,117183.5,0
2023,331300,ROAS,160080205000,644800,480367,0
2023,331300,ROAS,170332205000,165900,142098,0
2023,331300,ROAS,170310030205,158412.7,158269.18,0
2023,331300,ROAS,704000130200,243000,173520,195000
2023,331300,ROAS,704000130500,278300,220046,245000
2023,331300,ROAS,704000090100,8200,0,8200
2023,331300,ROAS,704000090500,100000,2100,0
2023,331300,ROAS,704000150600,234800,106180,185000
2023,331300,ROAS,704000010200,268000,187954.55,285000
2023,331300,ROAS,704000030210,3697400,3445110.35,3800000
2023,331300,ROAS,704000090150a,888345.44,652013.65,0
2023,331300,ROAS,704000030220,43900,0,45000
2023,331300,ROAS,704000090400,3500,3500,3500
2023,331300,ROAS,701006210000,493620.5,493620.5,493620.5
2023,331300,ROAS,704000110100,18600,0,18600
2023,331300,ROAS,704000030300,57400,31131.8,54000
2023,331300,ROAS,704000170900,2298300,1486520.56,2400000
2023,331300,ROAS,704000170100,5077600,3065902.62,4880100
2023,331300,ROAS,704000171400,3007400,2534167.94,3007000
2023,331300,ROAS,704000170200,228700,534,200000
2023,331300,ROAS,704000171600,240400,121294.25,167000
2023,331300,ROAS,704000170400,140800,0,110500
2023,331300,ROAS,704000090900,240000,181847.2,240000
2023,331300,ROAS,704000150500,1403200,1351654.31,1495000
2023,331300,ROAS,704000030500,277500,195796.99,276700
2023,331300,ROAS,704000090170,40000,0,40000
2023,331300,ROAS,704000170600,118600,71920,117800
2023,331300,ROAS,704000030230,90300,52289.67,80000
2023,331300,ROAS,704000075100,36000,28184,28184
2023,331300,ROAS,704000074500,48000,1765.16,33000
2023,331300,ROAS,704000074250,21000,20802,21000
2023,331300,ROAS,704000074150,28700,21045,28700
2023,331300,ROAS,703000030100,912700,591154.75,912700
2023,331300,ROAS,703000030200,3958679.5,2890048.94,4066679
2023,331300,ROAS,702000130100,42970,42970,42970
2023,331300,ROAS,702000030400,98000,89700,89700
2023,331300,ROAS,702000050450,708000,490250,708000
2023,331300,ROAS,702000050350,997800,693976.34,997800
2023,331300,ROAS,702000090400,277100,217800,217800
2023,331300,ROAS,702000050250,2833100,1932480.39,2830000
2023,331300,ROAS,702000050150,6613300,4391289.85,6220000
2023,331300,ROAS,702000130200,24800,18000,18000
2023,221000,MES,160080010000,376215.5,0,0
2023,221000,MES,170332010000,43100,1386.3,0
2023,221000,MES,704000010200,2100178.24,523113,523113
2023,221000,MES,704000090150a,4961585.16,2320480.12,0
2023,221000,MES,704000160000,613800,592864.12,611591.19
2023,221000,MES,704000010500,4054221.76,3911077.75,3920197.75
2023,221000,MES,704000110200,37435500,30082717.22,34204625.56
2023,221000,MES,704000090600,25324500,0,9632000
2023,221000,MES,704000030500,781200,511087.7,598536.73
2023,221000,MES,704000090170,57200,0,0
2023,221000,MES,703000010500,8175241.25,9597736.8,0
2023,221000,MES,703000030200,1033500,469590.89,469590.89
2023,221000,MES,702000130240,5050139.11,4684931.59,0
2023,221000,MES,702000050300,756300,0,0
2023,222000,MES,160080010000,87400,0,0
2023,222000,MES,704000010100,20000,0,0
2023,222000,MES,704000010200,1445400,603127.72,603127.72
2023,222000,MES,704000090150a,3931204.8,863430.41,0
2023,222000,MES,704000010500,10000,10000,10000
2023,222000,MES,704000110200,4313700,4144078.87,4299836.03
2023,222000,MES,704000090600,77482710,67310850,67310850
2023,222000,MES,704000030500,481200,251267.17,273626.4
2023,222000,MES,704000090170,60000,0,0
2023,222000,MES,703000010500,4103815.55,4103815.55,0
2023,222000,MES,703000030200,860800,376606.19,376606.19
2023,222000,MES,702000130240,1469932.05,1439248.04,0
2023,222000,MES,702000050300,319200,100779.64,100779.64
2023,253000,PCMS,160030350000,11419021.71,11418989.74,0
2023,253000,PCMS,160030030500,4900000,629769.47,0
2023,253000,PCMS,160035200000,57475500,14121407.24,0
2023,253000,PCMS,160037070000,20300000,0,0
2023,253000,PCMS,170323070000,21008300,12382082.14,0
2023,253000,PCMS,170305070000,2156000,1172300,0
2023,253000,PCMS,160080070000,66170532,29831333.68,0
2023,253000,PCMS,170270020000,6152700,0,0
2023,253000,PCMS,160060070000,15913900,3148000,0
2023,253000,PCMS,160140070000,2035000,1900000,0
2023,253000,PCMS,170332020000,3356200,2460564.38,0
2023,253000,PCMS,170554010000,3348800,3101932.53,0
2023,253000,PCMS,170310070000,4702700,1524865,0
2023,253000,PCMS,160200070000,2097700,1846000,0
2023,253000,PCMS,704000010100,103745,0,0
2023,253000,PCMS,704000150600,994000,980644,980644
2023,253000,PCMS,704000010200,2474523.24,1511209,1511209
2023,253000,PCMS,704000090800,38205500,0,0
2023,253000,PCMS,704000030210,210943872.43,204021150.73,204021150.73
2023,253000,PCMS,704000090150a,29444793.8,26810491.03,0
2023,253000,PCMS,704000090150,3948860,2049970,2049970
2023,253000,PCMS,704000110100,185800,104650,104650
2023,253000,PCMS,704000250300,18931.76,3190.84,3190.84
2023,253000,PCMS,704000110200,22500,21420,21420
2023,253000,PCMS,704000151000,1537000,35910,35910
2023,253000,PCMS,704000030300,2500,0,0
2023,253000,PCMS,704000030120,80585000,35845932.55,35845932.55
2023,253000,PCMS,704000170100,78999059.81,59492045.27,59492045.27
2023,253000,PCMS,704000170200,347468,294144,294144
2023,253000,PCMS,704000171600,5930800,2760089.75,2760089.75
2023,253000,PCMS,704000171500,15500,13700,13700
2023,253000,PCMS,704000170400,591100,571000,571000
2023,253000,PCMS,704000171700,145700,127882.41,127882.41
2023,253000,PCMS,704000050200,2788705.57,2524436.49,2524436.49
2023,253000,PCMS,704000050500,420235,0,0
2023,253000,PCMS,704000150500,254500,88416.07,88416.07
2023,253000,PCMS,704000030500,5856679.11,5856679.11,5856679.11
2023,253000,PCMS,704000170600,11107107.76,5605714.92,5605714.92
2023,253000,PCMS,704000030230,29952000,29827508.07,29827508.07
2023,253000,PCMS,704000075100,5330500,5328916.64,5328916.64
2023,253000,PCMS,704000074500,90700,0,0
2023,253000,PCMS,704000074150,40600,27730,27730
2023,253000,PCMS,703000010500,1604106.96,1604106.96,0
2023,253000,PCMS,703000030100,842500,627680.3,627680.3
2023,253000,PCMS,703000030200,1341899.26,482280.32,482280.32
2023,253000,PCMS,702000070200,22288075.52,22222450.52,0
2023,253000,PCMS,702000071300,24874369.24,24697552.49,0
2023,253000,PCMS,702000070250,1014800,1002744.32,0
2023,253000,PCMS,702000070100,29599690.97,40715967.01,0
2023,253000,PCMS,702000070150,8888000,8887500,0
2023,253000,PCMS,702000030400,6000,6000,6000
2023,253000,PCMS,702000070700,27874030.38,27829030.38,0
2023,253000,PCMS,702000030500,4122038.79,4094480.76,0
2023,253000,PCMS,702000110200,12107700,11693331.74,0
2023,253000,PCMS,702000030600,889750,889750,889750
2023,253000,PCMS,702000110300,1309289.02,1302564.29,0
2023,253000,PCMS,702000050100,929695.5,886715.01,886715.01
2023,253000,PCMS,702000090400a,4183100,273000,0
2023,253000,PCMS,702000110500,12107700,11678376.78,0
2023,253000,PCMS,702000070120,11435299.3,11435299.3,0
2023,253000,PCMS,702000050200,3645047.89,3645047.89,3645047.89
2023,253000,PCMS,702000050300,703800,433808.83,433808.83
2023,253000,PCMS,702000110800,87954.55,87500,0
2023,253000,PCMS,702000030800,2600618.47,2588937.69,0
2023,253000,PCMS,702000110600,47421600,45649531.86,0
2023,253000,PCMS,702000030900,11127966.79,11074324.01,0
2023,253000,PCMS,702000031000,1850900,1740440.92,0
2023,253000,PCMS,702000010000,100896900,97511820.98,0
2023,253000,PCMS,702000110700,95753.21,94308.36,0
2023,253000,PCMS,702000071100,936000,714161.29,0
2023,253000,PCMS,702000090300,10756700,10756700,0
2023,322000,MES,160080010000,87400,67500,0
2023,322000,MES,170395010500,3756800,3492396.14,0
2023,322000,MES,170332010000,15300,0,0
2023,322000,MES,704000010200,335083,298033,298033
2023,322000,MES,704000090150a,1345057.8,1063006.95,0
2023,322000,MES,704000090400,698200,90996.38,90996.38
2023,322000,MES,704000090199,60000,60000,60000
2023,322000,MES,704000250300,700,0,0
2023,322000,MES,704000110300,49100,0,0
2023,322000,MES,704000030500,395200,329952.92,329952.92
2023,322000,MES,704000090170,70000,0,0
2023,322000,MES,703000010500,328253.44,327817.51,0
2023,322000,MES,703000030100,2500,2500,2500
2023,322000,MES,703000030200,2412217,895098.09,895098.09
2023,322000,MES,702000130240,538095.62,538095.62,0
2023,322000,MES,701006220000,64951135.73,64951135.73,0
2023,401200,FSS,160080010000,253600,0,0
2023,401200,FSS,170332010000,0,0,0
2023,401200,FSS,704000010200,415500,137094.05,137094.05
2023,401200,FSS,704000090150a,991689.72,118917.27,0
2023,401200,FSS,704000010500,173100,154038.5,160370
2023,401200,FSS,704000110200,454300,274017,443192
2023,401200,FSS,704000030500,210300,148208.97,148208.97
2023,401200,FSS,704000090170,64900,0,0
2023,401200,FSS,703000010500,1500764.53,1498470.7,0
2023,401200,FSS,703000030200,617900,490127.71,490127.71
2023,401200,FSS,702000130240,205599.2,164872.5,0
2023,401200,FSS,702000050300,794500,0,0
2023,332200,ROAS,170323030207,163800,151161.5,0
2023,332200,ROAS,160080207000,364000,351424,0
2023,332200,ROAS,170332207000,132700,87655,0
2023,332200,ROAS,170310030207,133537.1,103449.75,0
2023,332200,ROAS,704000130200,116000,81114,81114
2023,332200,ROAS,704000130500,21300,0,0
2023,332200,ROAS,704000090100,12800,0,0
2023,332200,ROAS,704000090500,100000,44481,0
2023,332200,ROAS,704000150600,92000,81327,81327
2023,332200,ROAS,704000010200,962500,914221.64,914221.64
2023,332200,ROAS,704000010300,3000,0,0
2023,332200,ROAS,704000030210,5044800,4572447.46,4572447.46
2023,332200,ROAS,704000090150a,888273.56,568957.42,0
2023,332200,ROAS,704000030220,150000,147776,147776
2023,332200,ROAS,704000090400,1800,1200,1200
2023,332200,ROAS,701006210000,309200,306219.5,306219.5
2023,332200,ROAS,704000110100,7600,4020,4020
2023,332200,ROAS,704000110300,4300,0,0
2023,332200,ROAS,704000030300,40800,12427.2,12427.2
2023,332200,ROAS,704000170900,71200,21520,21520
2023,332200,ROAS,704000170100,2137800,1627199.81,1627199.81
2023,332200,ROAS,704000171400,1774400,1056671.87,1056671.87
2023,332200,ROAS,704000170200,218900,61160,61160
2023,332200,ROAS,704000170400,67400,15190.27,15190.27
2023,332200,ROAS,704000090900,240000,194127.78,194127.78
2023,332200,ROAS,704000150500,404000,296718.45,296718.45
2023,332200,ROAS,704000030500,191600,146278.73,146278.73
2023,332200,ROAS,704000170600,20000,0,0
2023,332200,ROAS,704000030230,166900,143345.12,143345.12
2023,332200,ROAS,704000075100,587500,587423.82,587423.82
2023,332200,ROAS,704000074500,28200,21346.86,21346.86
2023,332200,ROAS,704000074250,47500,26250,26250
2023,332200,ROAS,704000074150,25200,12910,12910
2023,332200,ROAS,703000030100,150000,130709.32,130709.32
2023,332200,ROAS,703000030200,3435000,3186436.38,3186436.38
2023,332200,ROAS,702000030400,40000,40000,40000
2023,332200,ROAS,702000050450,472300,362750,362750
2023,332200,ROAS,702000050350,900000,793137.89,793137.89
2023,332200,ROAS,702000090400,145200,136840,136840
2023,332200,ROAS,702000050250,2031600,1992947.33,1992947.33
2023,332200,ROAS,702000050150,4575300,4428018.24,4428018.24
2023,224000,ROAS,160120010000,14000000,8600000,0
2023,224000,ROAS,160285010000,1300000,0,0
2023,224000,ROAS,170332010000,415600,108750,0
2023,224000,ROAS,704000010100,0,0,0
2023,224000,ROAS,704000010200,6599500,5849800,5997640
2023,224000,ROAS,704000090150a,269011.56,193147.62,0
2023,224000,ROAS,704000160000,38000,0,0
2023,224000,ROAS,704000010500,0,0,0
2023,224000,ROAS,704000110200,120495700,101017453.05,119911524.86
2023,224000,ROAS,704000110400,1178500,1178000,1178000
2023,224000,ROAS,704000030500,178800,92862.17,112177.15
2023,224000,ROAS,704000090170,25000,0,0
2023,224000,ROAS,703000030200,2048000,1624867.47,1700767.47
2023,224000,ROAS,702000050300,98500,26889.83,26889.83
2023,511200,CSS,160080010000,217600,187580,0
2023,511200,CSS,170332010000,25200,0,0
2023,511200,CSS,701004050200,97665900,97529526.62,0
2023,511200,CSS,701004050100,51165522600,46385070435.67,0
2023,511200,CSS,704000110500,24000,20000,20000
2023,511200,CSS,704000150600,52200,51600,51600
2023,511200,CSS,704000010200,128300,28210.5,28210.5
2023,511200,CSS,704000110400,425400,350542.08,350542.08
2023,511200,CSS,704000030500,187800,174061.29,174061.29
2023,511200,CSS,704000090170,40000,0,0
2023,511200,CSS,703000010500,149143.78,149143.78,0
2023,511200,CSS,703000030200,820600,697637.23,697637.23
2023,511200,CSS,702000130240,449006.82,449006.82,0
2023,511200,CSS,702000050300,820000,262688.12,262688.12
2023,207100,ROAS,160080010000,110300,0,0
2023,207100,ROAS,704000010100,2351600,500810,500810
2023,207100,ROAS,701006160000,17100,7815,7815
2023,207100,ROAS,704000010200,130986650,130482425.23,130482425.23
2023,207100,ROAS,704000090800,1344000,813596.59,955193.18
2023,207100,ROAS,704000160000,0,0,0
2023,207100,ROAS,704000010500,4560855,4397760,4397760
2023,207100,ROAS,704000090600,14431100,4670760,13463488
2023,207100,ROAS,704000030500,205200,191139.5,191139.5
2023,207100,ROAS,703000030200,3657300,3070807.74,3070807.74
2023,211000,EO,160080010000,0,0,0
2023,211000,EO,170332010000,201800,63000,0
2023,211000,EO,701006090100,99200,98331.54,0
2023,211000,EO,701006092000,4400200,20031331.56,0
2023,211000,EO,701006090000,248998400,129600265.56,0
2023,211000,EO,701006030000,0,9742301.05,0
2023,211000,EO,701002130000,7936534300,7925506675.63,0
2023,211000,EO,701002160000,2943027000,3001407455.69,0
2023,211000,EO,701002110400,14082867700,8367573622.96,0
2023,211000,EO,701004160000,38543055600,38300318441.46,0
2023,211000,EO,701004050400,206833400,34803472.78,0
2023,211000,EO,701004010000,22161805600,22408048490.94,0
2023,211000,EO,701004140000,15101875000,14009906464.94,0
2023,211000,EO,701004110000,27251388900,27159086323.82,0
2023,211000,EO,701006080000,1502747700,1441558936.41,0
2023,211000,EO,701006200000,91794400,104943682.32,0
2023,211000,EO,704000150600,0,0,0
2023,211000,EO,704000010200,1639855,1294123.99,1300123.99
2023,211000,EO,704000090150a,269011.56,93376.22,0
2023,211000,EO,704000160000,22238400,6449864.36049,6896746.51
2023,211000,EO,704000010500,587300,560669.22,579610.64
2023,211000,EO,704000090199,247300,60000,190000
2023,211000,EO,704000250300,26200,0,0
2023,211000,EO,704000250500,168600,142184,158928
2023,211000,EO,704000110200,331074500,286587987.093762,327577997.75
2023,211000,EO,704000150500,194000,0,0
2023,211000,EO,704000030500,1607800,1218477.02,1226632.8
2023,211000,EO,703000010500,11619600,6248727.6,0
2023,211000,EO,703000030200,817045,775215.3,775215.3
2023,211000,EO,702000130240,29394500,17402085.28,0
2023,211000,EO,702000050300,493000,189627.93,190435.74
2023,532000,CSS,160035227000,36500000,0,0
2023,532000,CSS,160035070000,81320000,0,0
2023,532000,CSS,160035150000,22543600,0,0
2023,532000,CSS,160035080000,73302974,32261195,0
2023,532000,CSS,160035207000,32840000,32840000,0
2023,532000,CSS,160035010000,484737200,65838603.79,0
2023,532000,CSS,160035060000,42755900,13880732.59,0
2023,532000,CSS,160035216000,31215000,31215000,0
2023,532000,CSS,160035340000,19800000,0,0
2023,532000,CSS,160035213000,39900000,0,0
2023,532000,CSS,160035218000,23615000,0,0
2023,532000,CSS,160035214000,32840000,32840000,0
2023,532000,CSS,160037201000,10000000,0,0
2023,532000,CSS,160037202000,10000000,0,0
2023,532000,CSS,160037205000,10000000,0,0
2023,532000,CSS,160037010000,365356922.5,6534491.33,0
2023,532000,CSS,160037221000,10000000,0,0
2023,532000,CSS,170323010000,40000000,2596355,0
2023,532000,CSS,160080206000,0,0,0
2023,532000,CSS,160080010000,86672698.25,19877187,0
2023,532000,CSS,160080221000,6970000,0,0
2023,532000,CSS,170270000000,5234900,0,0
2023,532000,CSS,160015201000,9000000,0,0
2023,532000,CSS,160015206000,1857126,1857126,0
2023,532000,CSS,160015000300,46798300,0,0
2023,532000,CSS,160015000150,10337900,2709162.96,0
2023,532000,CSS,170332010000,8087379.25,948742.5,0
2023,532000,CSS,170554020000,7470000,99775,0
2023,532000,CSS,160200010000,61956800,40390181.08,0
2023,532000,CSS,704000090100,727200,0,0
2023,532000,CSS,704000010200,365000,102002,102002
2023,532000,CSS,704000090800,245300,0,0
2023,532000,CSS,704000030210,156440000,152705963.22,152705963.22
2023,532000,CSS,704000090150a,58468239.04,43362515.99,0
2023,532000,CSS,704000110200,911420,719040,851480
2023,532000,CSS,704000170100,218445975.78,85427035.93,112779869.45
2023,532000,CSS,704000171400,80447531.89,5779380.39,12076626.15
2023,532000,CSS,704000170200,22180696.54,6342334.67,16771868.45
2023,532000,CSS,704000171600,20098375.79,7108999.29,15321893.57
2023,532000,CSS,704000171700,30500,28784,28784
2023,532000,CSS,704000050500,15294700,3871684,3881553
2023,532000,CSS,704000150500,1176200,8760,8760
2023,532000,CSS,704000030500,29160700,20870151.09,21377847.61
